0,WHERE YOU ARE FROM,*,*,<srai>where are you from</srai>,reduction.aiml
0,WHO ARE YOUR * FRIENDS,*,*,<srai>who are your friends</srai>,reduction.aiml
0,WHO DO YOU LIKE *,*,*,<srai>WHO ARE YOUR FRIENDS</srai>,reduction.aiml
0,YOU AND ME AND *,*,*,<srai>you and me both</srai>,reduction.aiml
0,YOU ARE * COOL,*,*,<srai>You are cool</srai>,reduction.aiml
0,YOU ARE A COOL *,*,*,<srai>YOU ARE COOL</srai>,reduction.aiml
0,YOU ARE GIRL,*,*,<srai>you are a girl</srai>,reduction.aiml
0,YOU DUMBFART,*,*,<srai>you are dumb</srai>,reduction.aiml
0,YOU HAVE A NAME,*,*,<srai>what is your name</srai>,reduction.aiml
0,YOU WERE A ROBOT,*,*,<srai>you are a robot</srai>,reduction.aiml
0,YOUR ASL *,*,*,<srai>ASL</srai>,reduction.aiml
0,_ WILL YOU REMEMBER ME,*,*,<srai>WILL YOU REMEMBER ME</srai>,reduction.aiml
0,* ALAN TURING,*,*,<srai>who is alan turing</srai>,reduction.aiml
0,* DEPRESSION,*,*,<srai>I am depressed</srai>,reduction.aiml
0,* GEORGIA,*,*,<srai>I am in georgia</srai>,reduction.aiml
0,* GOSSIP,*,*,<srai>gossip</srai>,reduction.aiml
0,* GREECE,*,*,<srai>I am in greece</srai>,reduction.aiml
0,* HAH,*,*,<srai>ha ha</srai>,reduction.aiml
0,* I ALREADY TOLD YOU,*,*,<srai>I already told you</srai>,reduction.aiml
0,* IMITATION GAME,*,*,<srai>did you win the loebner prize</srai>,reduction.aiml
0,* IN POLAND,*,*,<srai>I am in poland</srai>,reduction.aiml
0,* IS A FEMALE,*,*,<srai>I am female</srai>,reduction.aiml
0,* IS A SHE,*,*,<srai>I am female</srai>,reduction.aiml
0,* IS NOT A HE,*,*,<srai>I am female</srai>,reduction.aiml
0,* IS YOUR FAVORITE MOVIE,*,*,<srai>what is your favorite movie</srai>,reduction.aiml
0,* LOEBNER PRIZE,*,*,<srai>what is the loebner prize</srai>,reduction.aiml
0,* MALE NAME,*,*,<srai>I am a man</srai>,reduction.aiml
0,* NORTH CAROLINA,*,*,<srai>I live in north carolina</srai>,reduction.aiml
0,* RSW,*,*,<srai>what is rsw</srai>,reduction.aiml
0,* STOCK MARKET,*,*,<srai>stock market</srai>,reduction.aiml
0,* STUPID,*,*,<srai>idiot</srai>,reduction.aiml
0,* SUPERMARKET,*,*,<srai>supermarket</srai>,reduction.aiml
0,* THE MARKET,*,*,<srai>supermarket</srai>,reduction.aiml
0,* TO MAKE YOU,*,*,<srai>how were you made</srai>,reduction.aiml
0,* TURING GAME,*,*,<srai>did you win the loebner prize</srai>,reduction.aiml
0,* TURING TEST,*,*,<srai>did you win the loebner prize</srai>,reduction.aiml
0,* WENT TO THE MARKET,*,*,<srai>supermarket</srai>,reduction.aiml
0,* WILL DESTROY YOU,*,*,<srai>die</srai>,reduction.aiml
0,* WILL YOU REMEMBER MY NAME,*,*,<srai>will you remember my name</srai>,reduction.aiml
0,* WORLD TRADE CENTER,*,*,<srai>what is the world trade center</srai>,reduction.aiml
0,* YOU ARE A ROBOT,*,*,<srai>you are a robot</srai>,reduction.aiml
0,* YOUR FAVORITE COLOR,*,*,<srai>what is your favorite color</srai>,reduction.aiml
0,0,*,*,<srai>zero</srai>,reduction.aiml
0,2 TIMES,*,*,<srai>twice</srai>,reduction.aiml
0,22,*,*,<srai>twenty two</srai>,reduction.aiml
0,2,*,*,<srai>two</srai>,reduction.aiml
0,3,*,*,<srai>three</srai>,reduction.aiml
0,4,*,*,<srai>four</srai>,reduction.aiml
0,8,*,*,<srai>eight</srai>,reduction.aiml
0,9,*,*,<srai>nine</srai>,reduction.aiml
0,A * PROBLEM,*,*,<srai>I have a problem</srai>,reduction.aiml
0,A BIT BORED,*,*,<srai>I am bored</srai>,reduction.aiml
0,A BIT TIRED,*,*,<srai>I am tired</srai>,reduction.aiml
0,A BOOK CAN HAVE NO *,*,*,<srai>a book can have no title</srai>,reduction.aiml
0,A BOY,*,*,<srai>I am a boy</srai>,reduction.aiml
0,A C *,*,*,<srai>a c clark</srai>,reduction.aiml
0,A CAR,*,*,<srai>what is a car</srai>,reduction.aiml
0,A CAT,*,*,<srai>what is a cat</srai>,reduction.aiml
0,A CLIENT,*,*,<srai>what is a client</srai>,reduction.aiml
0,A COMPUTER I *,*,*,<srai>a computer I think</srai>,reduction.aiml
0,A COMPUTER I THINK,*,*,<srai>you are a computer</srai>,reduction.aiml
0,A COMPUTER OBVIOUSLY,*,*,What makes it so obvious?#Newline<srai>a computer</srai>,reduction.aiml
0,A COOKING *,*,*,<srai>for dinner</srai>,reduction.aiml
0,A DEAD *,*,*,<srai>a dead one</srai>,reduction.aiml
0,A DICK,*,*,<srai>a penis</srai>,reduction.aiml
0,A DOG IS A *,*,*,<srai>a dog is a mammal</srai>,reduction.aiml
0,A DOG,*,*,<srai>what is a dog</srai>,reduction.aiml
0,A DRESS,*,*,<srai>your dress</srai>,reduction.aiml
0,A DUTCH *,*,*,<srai>I am in holland</srai>,reduction.aiml
0,A FEMALE,*,*,<srai>I am a female</srai>,reduction.aiml
0,A FEW MINUTES *,*,*,<srai>a few minutes ago</srai>,reduction.aiml
0,A FREAK,*,*,<srai>you are a freak</srai>,reduction.aiml
0,A GIRL,*,*,<srai>I am a girl</srai>,reduction.aiml
0,A GROUP *,*,*,Oh a rock group.#Newline<srai>what is your favorite group</srai>,reduction.aiml
0,A HA,*,*,<srai>aha</srai>,reduction.aiml
0,A HAT,*,*,<srai>I am wearing a hat</srai>,reduction.aiml
0,A HIM,*,*,<srai>I am a him</srai>,reduction.aiml
0,A HUMAN,*,*,<srai>I am a human</srai>,reduction.aiml
0,A JOKE,*,*,<srai>what is a joke</srai>,reduction.aiml
0,A L I C *,*,*,<srai>a l I c e</srai>,reduction.aiml
0,A LITTLE FRENCH,*,*,<srai>I speak french</srai>,reduction.aiml
0,A LITTLE LONELY,*,*,<srai>I am lonely</srai>,reduction.aiml
0,A LITTLE SCARY,*,*,<srai>scary</srai>,reduction.aiml
0,A LITTLE TIRED,*,*,<srai>I am tired</srai>,reduction.aiml
0,A MALE,*,*,<srai>I am male</srai>,reduction.aiml
0,A MAN,*,*,<srai>I am a man</srai>,reduction.aiml
0,A MEN,*,*,<srai>amen</srai>,reduction.aiml
0,A MONOPOLY,*,*,<srai>what is a monopoly</srai>,reduction.aiml
0,A MOVIE,*,*,<srai>it refers to a movie</srai>,reduction.aiml
0,A MUSICAL *,*,*,<srai>a musical instrument</srai>,reduction.aiml
0,A NEWSLETTER,*,*,<srai>newspaper</srai>,reduction.aiml
0,A PENIS *,*,*,I really am not interested in#Newline<srai>a penis</srai>,reduction.aiml
0,A POET,*,*,You said:#Newline<srai>what did I say before that</srai>,reduction.aiml
0,A PROGRAMMER MADE *,*,*,<srai>a programmer made you</srai>,reduction.aiml
0,A PROGRAMMER MADE YOU,*,*,<srai>who made you</srai>,reduction.aiml
0,A QUESTION,*,*,<srai>can I ask you a question</srai>,reduction.aiml
0,A RELATIONSHIP,*,*,<srai>who is your boyfriend</srai>,reduction.aiml
0,A ROBOT IS *,*,*,<srai>a robot is what</srai>,reduction.aiml
0,A ROBOT IS WHAT,*,*,<srai>what is a robot</srai>,reduction.aiml
0,A S *,*,*,<srai>a s l</srai>,reduction.aiml
0,A SEARCH ENGINE IN *,*,*,<srai>a search engine in internet</srai>,reduction.aiml
0,A SEXMACHINE,*,*,<srai>a sex robot</srai>,reduction.aiml
0,A SEXY *,*,*,<srai>a sexy one</srai>,reduction.aiml
0,A SMART *,*,*,<srai>a smart one</srai>,reduction.aiml
0,A STORY,*,*,<srai>tell me a story</srai>,reduction.aiml
0,A STUDENT OF *,*,*,<srai>a student of life</srai>,reduction.aiml
0,A T SHIRT,*,*,<srai>t shirt</srai>,reduction.aiml
0,A TELEVISION *,*,*,<srai>a television show</srai>,reduction.aiml
0,A TELEVISION SHOW,*,*,<srai>a tv show</srai>,reduction.aiml
0,A TIE,*,*,<srai>what is a tie</srai>,reduction.aiml
0,A TOMATO,*,*,<srai>what is a tomato</srai>,reduction.aiml
0,A USER,*,*,<srai>what is a client</srai>,reduction.aiml
0,A VIBRATOR,*,*,<srai>a dildo</srai>,reduction.aiml
0,A WEB *,*,*,<srai>a web site</srai>,reduction.aiml
0,A WOMAN,*,*,<srai>I am a woman</srai>#NewlineAre you really a woman?,reduction.aiml
0,A WOMEN,*,*,<srai>a woman</srai>,reduction.aiml
0,ABBA,*,*,<srai>what is abba</srai>,reduction.aiml
0,ABOUT YOU IDIOT,*,*,<srai>about you</srai>#Newline      <srai>you are an idiot</srai>,reduction.aiml
0,ABOUT YOU,*,*,<srai>how about you</srai>,reduction.aiml
0,AGAIN,*,*,<srai>repeat</srai>,reduction.aiml
0,AGREE TO *,*,*,<srai>agree to what</srai>,reduction.aiml
0,AGREE WITH *,*,*,<srai>agree with what</srai>,reduction.aiml
0,AGREED,*,*,<srai>I agree</srai>,reduction.aiml
0,AIML,*,*,<srai>what is aiml</srai>,reduction.aiml
0,ALGORITHMS,*,*,<srai>what are algorithms</srai>,reduction.aiml
0,ALICE IN *,*,*,<srai>alice in wonderland</srai>,reduction.aiml
0,ALL OVER THE *,*,*,<srai>all over the world</srai>,reduction.aiml
0,ALL RIGHT,*,*,<srai>alright</srai>,reduction.aiml
0,ALL RIGHTY,*,*,<srai>all right</srai>,reduction.aiml
0,ALL THE TIME IN THE *,*,*,<srai>all the time in the world</srai>,reduction.aiml
0,ALL WOMAN,*,*,<srai>I am a woman</srai>,reduction.aiml
0,ALLRIGHT,*,*,<srai>all right</srai>,reduction.aiml
0,ALOT,*,*,<srai>a lot</srai>,reduction.aiml
0,AM I * YOUR FRIENDS,*,*,<srai>am I your friend</srai>,reduction.aiml
0,AM I A * CUSTOMER,*,*,<srai>what is customer service</srai>,reduction.aiml
0,AM I A BOY *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A BOY OR *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A BOY OR A *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A FEMALE *,*,*,<srai>am I a female</srai>,reduction.aiml
0,AM I A FEMALE OR *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A FEMALE OR A *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A FRIEND *,*,*,<srai>am I your friend</srai>,reduction.aiml
0,AM I A HE *,*,*,<srai>am I a female or a male</srai>,reduction.aiml
0,AM I A MALE *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A MALE OR *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A MALE OR A *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A MAN *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A MAN OR *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A MAN OR A *,*,*,<srai>am I a man</srai>,reduction.aiml
0,AM I A NICE *,*,*,<srai>am I nice</srai>,reduction.aiml
0,AM I A PERSON,*,*,<srai>what am i</srai>,reduction.aiml
0,AM I A ROBOT,*,*,<srai>what am i</srai>,reduction.aiml
0,AM I ATTRACTIVE,*,*,<srai>am I pretty</srai>,reduction.aiml
0,AM I BEAUTIFUL,*,*,<srai>am I pretty</srai>,reduction.aiml
0,AM I CONFUSING *,*,*,<srai>am I confusing you</srai>,reduction.aiml
0,AM I CONFUSING YOU,*,*,<srai>do you understand me</srai>,reduction.aiml
0,AM I CORRECT,*,*,<srai>am I right</srai>,reduction.aiml
0,AM I CUTE,*,*,<srai>am I pretty</srai>,reduction.aiml
0,AM I FREE *,*,*,<srai>free for what</srai>,reduction.aiml
0,AM I FREE FOR *,*,*,<srai>am I free for what</srai>,reduction.aiml
0,AM I FREE FOR WHAT,*,*,<srai>free for what</srai>,reduction.aiml
0,AM I FREE,*,*,<srai>free for what</srai>,reduction.aiml
0,AM I IN *,*,*,<srai>where am i</srai>,reduction.aiml
0,AM I INTERESTING *,*,*,<srai>am I interesting</srai>,reduction.aiml
0,AM I MALE OR *,*,*,<srai>am I male or female</srai>,reduction.aiml
0,AM I NICE *,*,*,<srai>am I nice</srai>,reduction.aiml
0,AM I ONE OF YOUR *,*,*,<srai>am I one of your friends</srai>,reduction.aiml
0,AM I ONE OF YOUR FRIENDS,*,*,<srai>are we friends</srai>,reduction.aiml
0,AM I TALKING TO A *,*,*,<srai>are you a robot</srai>,reduction.aiml
0,AM I UGLY,*,*,<srai>am I pretty</srai>,reduction.aiml
0,AM I YOUR BEST *,*,*,<srai>am I your best friend</srai>,reduction.aiml
0,AM I YOUR BUD,*,*,<srai>am I your friend</srai>,reduction.aiml
0,AM I YOUR FRIEND *,*,*,<srai>am I your friend</srai>,reduction.aiml
0,AMERICAN,*,*,<srai>I am american</srai>,reduction.aiml
0,AMUSED,*,*,<srai>ha ha</srai>,reduction.aiml
0,AN ADDICTION,*,*,<srai>what is an addiction</srai>,reduction.aiml
0,AN AI,*,*,<srai>a robot</srai>,reduction.aiml
0,AN ANIMAL,*,*,<srai>animal</srai>,reduction.aiml
0,AN ARTIFICIAL *,*,*,<srai>an artificial intelligence</srai>,reduction.aiml
0,AN ARTIFICIAL INTELLIGENCE,*,*,<srai>a robot</srai>,reduction.aiml
0,AN ENGINEER,*,*,<srai>I am an engineer</srai>,reduction.aiml
0,ANARCHIST COOK *,*,*,<srai>anarchist cook book</srai>,reduction.aiml
0,AND WHAT ABOUT *,*,*,<srai>and what about you</srai>,reduction.aiml
0,AND WHY NOT,*,*,<srai>why not</srai>,reduction.aiml
0,ANDROIDS,*,*,<srai>I like android robots</srai>,reduction.aiml
0,ANDY,*,*,<srai>my name is andy</srai>,reduction.aiml
0,ANSWER ME WOMAN,*,*,<srai>answer me</srai>,reduction.aiml
0,ANSWER MINE *,*,*,<srai>answer mine first</srai>,reduction.aiml
0,ANSWER MY *,*,*,<srai>answer my questions</srai>,reduction.aiml
0,ANSWER MY QUESTIONS,*,*,<srai>answer the question</srai>,reduction.aiml
0,ANSWER,*,*,<srai>answer me</srai>,reduction.aiml
0,ANTIDISESTABLISHMENTARIANISM,*,*,<srai>what is antidisestablishmentarianism</srai>,reduction.aiml
0,ANY GOSSIP,*,*,<srai>gossip</srai>,reduction.aiml
0,ANY MORE *,*,*,<srai>any more questions</srai>,reduction.aiml
0,ANY MORE QUESTIONS,*,*,<srai>ask me another questions</srai>,reduction.aiml
0,ANY OTHER *,*,*,<srai>any other questions</srai>,reduction.aiml
0,ANY OTHER JOKES,*,*,<srai>tell me another jokes</srai>,reduction.aiml
0,ANY OTHER QUESTIONS,*,*,<srai>ask me another question</srai>,reduction.aiml
0,ANY PROBLEMS *,*,*,<srai>do you have any problems</srai>,reduction.aiml
0,ANY SISTERS,*,*,<srai>do you have any sisters</srai>,reduction.aiml
0,ANY STOCK *,*,*,<srai>what is your favorite stock</srai>,reduction.aiml
0,ANY SUGGESTIONS,*,*,<srai>do you have any suggestions</srai>,reduction.aiml
0,ANY TIME,*,*,<srai>anytime</srai>,reduction.aiml
0,ANYBODY *,*,*,<srai>anybody home</srai>,reduction.aiml
0,ANYTHING IN *,*,*,<srai>anything in particular</srai>,reduction.aiml
0,ANYTHING NEW *,*,*,<srai>what is new</srai>,reduction.aiml
0,ANYWHO,*,*,<srai>anyhow</srai>,reduction.aiml
0,APOLOGISE,*,*,<srai>apologize</srai>,reduction.aiml
0,ARE A COMPUTER,*,*,<srai>are you a computer</srai>,reduction.aiml
0,ARE COMPUTER YEARS *,*,*,<srai>what are computer years</srai>,reduction.aiml
0,ARE PROTOCOLS *,*,*,<srai>what are protocols</srai>,reduction.aiml
0,ARE THERE GOSSIP,*,*,<srai>gossip</srai>,reduction.aiml
0,ARE THERE JOKES,*,*,<srai>tell me a joke</srai>,reduction.aiml
0,ARE THERE LOGS *,*,*,<srai>#Newlinedo you log#Newline<person/>#Newline</srai>,reduction.aiml
0,ARE THERE OTHER PEOPLE *,*,*,<srai>are there other people here</srai>,reduction.aiml
0,ARE THERE OTHER PEOPLE HERE,*,*,<srai>are you talking to anyone else</srai>,reduction.aiml
0,ARE THERE OTHERS LIKE *,*,*,<srai>are there others like you</srai>,reduction.aiml
0,ARE YOU * DINNER,*,*,<srai>what is your favorite food</srai>,reduction.aiml
0,ARE YOU * DISCUSSIONS,*,*,<srai>can you learn</srai>,reduction.aiml
0,ARE YOU * LUNCH,*,*,<srai>what is your favorite food</srai>,reduction.aiml
0,ARE YOU * SURE,*,*,<srai>are you sure</srai>,reduction.aiml
0,ARE YOU * TURING TEST,*,*,<srai>did you win the loebner prize</srai>,reduction.aiml
0,ARE YOU A * BRAIN,*,*,<srai>are you a brain</srai>,reduction.aiml
0,ARE YOU A * COMPUTER,*,*,<srai>are you a computer</srai>,reduction.aiml
0,ARE YOU A * ENTITY,*,*,<srai>are you real</srai>,reduction.aiml
0,ARE YOU A * RELIGION,*,*,<srai>what religion are you</srai>,reduction.aiml
0,ARE YOU A * TURING TEST,*,*,<srai>did you win the loebner prize</srai>,reduction.aiml
0,ARE YOU A BIG *,*,*,<srai>how big are you</srai>,reduction.aiml
0,ARE YOU A BITCH *,*,*,<srai>are you a bitch</srai>,reduction.aiml
0,ARE YOU A BLONDE,*,*,<srai>what color is your hair</srai>,reduction.aiml
0,ARE YOU A BOT *,*,*,<srai>are you a bot</srai>,reduction.aiml
0,ARE YOU A BOT,*,*,<srai>are you a robot</srai>,reduction.aiml
0,ARE YOU A BUNCH *,*,*,<srai>how do you work</srai>,reduction.aiml
0,ARE YOU A CAPRICORN,*,*,<srai>what is your sign</srai>,reduction.aiml
0,ARE YOU A CATHOLIC,*,*,<srai>what religion are you</srai>,reduction.aiml
0,ARE YOU A CHATROBOT,*,*,<srai>are you a chat robot</srai>,reduction.aiml
0,ARE YOU A CHATTERBOT *,*,*,<srai>are you a chatterbot</srai>,reduction.aiml
0,ARE YOU A CHICK,*,*,<srai>are you a male or female</srai>,reduction.aiml
0,ARE YOU A CHILD,*,*,<srai>how old are you</srai>,reduction.aiml
0,ARE YOU A CHRISTIAN *,*,*,<srai>what religion are you</srai>,reduction.aiml
0,ARE YOU A CLEANING *,*,*,<srai>can you clean</srai>,reduction.aiml
0,ARE YOU A CLEVER *,*,*,<srai>are you clever</srai>,reduction.aiml
0,ARE YOU A CONSCIOUS *,*,*,<srai>are you conscious</srai>,reduction.aiml
0,ARE YOU A COOL *,*,*,<srai>are you cool</srai>,reduction.aiml
0,ARE YOU A CRAZY *,*,*,<srai>are you crazy</srai>,reduction.aiml
0,ARE YOU A CREATION *,*,*,<srai>who created you</srai>,reduction.aiml
0,ARE YOU A DANGEROUS *,*,*,<srai>are you dangerous</srai>,reduction.aiml
0,ARE YOU A DATABASE *,*,*,<srai>how do you work</srai>,reduction.aiml
0,ARE YOU A DUMB *,*,*,<srai>are you dumb</srai>,reduction.aiml
0,ARE YOU A DYKE,*,*,<srai>are you a lesbian</srai>,reduction.aiml
0,ARE YOU A EVIL *,*,*,<srai>are you evil</srai>,reduction.aiml
0,ARE YOU A FAGGOT,*,*,<srai>are you gay</srai>,reduction.aiml
0,ARE YOU A FAKE *,*,*,<srai>are you fake</srai>,reduction.aiml
0,ARE YOU A FAKE,*,*,<srai>are you fake</srai>,reduction.aiml
0,ARE YOU A FAST *,*,*,<srai>how fast are you</srai>,reduction.aiml
0,ARE YOU A FAT *,*,*,<srai>are you fat</srai>,reduction.aiml
0,ARE YOU A FEMALE *,*,*,<srai>are you a woman</srai>,reduction.aiml
0,ARE YOU A FOLK *,*,*,<srai>are you a folk singer</srai>,reduction.aiml
0,ARE YOU A FORTUNE *,*,*,<srai>are you a fortune teller</srai>,reduction.aiml
0,ARE YOU A FREAK *,*,*,<srai>are you a freak</srai>,reduction.aiml
0,ARE YOU A FREE *,*,*,<srai>are you free</srai>,reduction.aiml
0,ARE YOU A FRIENDLY *,*,*,<srai>are you friendly</srai>,reduction.aiml
0,ARE YOU A FUNNY *,*,*,<srai>are you funny</srai>,reduction.aiml
0,ARE YOU A GAY *,*,*,<srai>are you a gay computer</srai>,reduction.aiml
0,ARE YOU A GAY,*,*,<srai>are you gay</srai>,reduction.aiml
0,ARE YOU A GENIUS,*,*,<srai>are you intelligent</srai>,reduction.aiml
0,ARE YOU A GOLD *,*,*,<srai>what color are you</srai>,reduction.aiml
0,ARE YOU A GUY OR GIRL,*,*,<srai>are you a man or a woman</srai>,reduction.aiml
0,ARE YOU A HAPPY *,*,*,<srai>are you happy</srai>,reduction.aiml
0,ARE YOU A HE *,*,*,<srai>are you male or female</srai>,reduction.aiml
0,ARE YOU A HE,*,*,<srai>are you male or female</srai>,reduction.aiml
0,ARE YOU A HIM,*,*,<srai>are you a he</srai>,reduction.aiml
0,ARE YOU A HISTORY *,*,*,<srai>do you like history</srai>,reduction.aiml
0,ARE YOU A HORRIBLE *,*,*,<srai>are you horrible</srai>,reduction.aiml
0,ARE YOU A HUMAN *,*,*,<srai>are you a human</srai>,reduction.aiml
0,ARE YOU A HUMOROUS *,*,*,<srai>are you funny</srai>,reduction.aiml
0,ARE YOU A I,*,*,<srai>are you ai</srai>,reduction.aiml
0,ARE YOU A INTERESTING *,*,*,<srai>are you interesting</srai>,reduction.aiml
0,ARE YOU A JEW,*,*,<srai>what religion are you</srai>,reduction.aiml
0,ARE YOU A JOKER,*,*,<srai>do you know any jokes</srai>,reduction.aiml
0,ARE YOU A KISSER *,*,*,<srai>can you kiss</srai>,reduction.aiml
0,ARE YOU A LADY,*,*,<srai>are you female or male</srai>,reduction.aiml
0,ARE YOU A LEARNING *,*,*,<srai>can you learn</srai>,reduction.aiml
0,ARE YOU A LESBIEN,*,*,<srai>are you a lesbian</srai>,reduction.aiml
0,ARE YOU A LIAR *,*,*,<srai>are you a liar</srai>,reduction.aiml
0,ARE YOU A LIFEFORM,*,*,<srai>are you alive</srai>,reduction.aiml
0,ARE YOU A LIVING *,*,*,<srai>are you alive</srai>,reduction.aiml
0,ARE YOU A LYER,*,*,<srai>are you a liar</srai>,reduction.aiml
0,ARE YOU A MACHINE THAT *,*,*,<srai>are you a machine that thinks</srai>,reduction.aiml
0,ARE YOU A MACHINE THAT CAN *,*,*,<srai>are you a machine that can think</srai>,reduction.aiml
0,ARE YOU A MADE,*,*,<srai>are you a maid</srai>,reduction.aiml
0,ARE YOU A MALE,*,*,<srai>are you a man</srai>,reduction.aiml
0,ARE YOU A MAN *,*,*,<srai>are you a man</srai>,reduction.aiml
0,ARE YOU A MAN OR WOMAN,*,*,<srai>are you a woman</srai>,reduction.aiml
0,ARE YOU A MORAL *,*,*,<srai>are you moral</srai>,reduction.aiml
0,ARE YOU A MORON,*,*,<srai>what is your iq</srai>,reduction.aiml
0,ARE YOU A MUSLIM,*,*,<srai>what religion are you</srai>,reduction.aiml
0,ARE YOU A NAUGHTY *,*,*,<srai>are you naughty</srai>,reduction.aiml
0,ARE YOU A NEURAL *,*,*,<srai>are you a neural network</srai>,reduction.aiml
0,ARE YOU A PARTY *,*,*,<srai>are you a party animal</srai>,reduction.aiml
